variant,draw,group,alpha,beta,delta,tau,omega,kappa
baseline_real_national_nonfood,860,pork,0.0059900067889647,0.0,0.0711314310922539,0.0005161487012566,0.7088179843960234,6.413261293954653
baseline_real_national_nonfood,860,vegfruit,0.0035227241529224,0.0,0.0392458188727674,0.0433802878007058,0.7088179843960234,6.413261293954653
baseline_real_national_nonfood,861,dairyegg,0.0008388519745953,0.0,3.570776737643007e-05,0.0395792174858201,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,861,grain,1.4806275938285563e-06,0.0,0.6876871401527395,0.1764711243738841,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,861,nonfood,0.9893110785252658,1.0,0.0025176143702247,0.1351669751443873,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,861,nonpork_meatsea,1.4806275938285563e-06,0.0,6.14421235332821e-06,0.0783492718423008,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,861,oil,1.4806275938285563e-06,0.0,0.154941174749947,0.1193032637999546,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,861,pork,0.0079866036570163,0.0,0.0864236596371011,0.0005340748622134,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,861,vegfruit,0.001859023960341,0.0,0.0262270084167018,0.0625290923372288,0.8958541181788189,6.349112961806155
baseline_real_national_nonfood,862,dairyegg,0.0022933903610539,0.0,2.1655848132031635e-05,0.0213920262811542,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,862,grain,0.0014165323625893,0.0,0.7188568298761788,6.571017298565843e-06,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,862,nonfood,0.9865430794649644,1.0,0.0024012019749774,0.1380444476509559,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,862,nonpork_meatsea,4.605557721150558e-06,0.0,6.30615482768552e-06,0.0786316988402277,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,862,oil,4.605557721150558e-06,0.0,0.1450998169262536,0.1002126551847447,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,862,pork,0.0060332369431408,0.0,0.0659277717469934,0.0005409777885647,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,862,vegfruit,0.0037045497528091,0.0,0.0253445900481772,0.0564677249970225,0.7183037166986546,6.42951464591304
baseline_real_national_nonfood,863,dairyegg,0.0023733127994241,0.0,2.5105786017622068e-05,0.0248041633365887,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,863,grain,0.0017111320690235,0.0,0.6333811701499781,0.1286271587413495,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,863,nonfood,0.9819790708288164,1.0,0.002712554570556,0.1343692476918322,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,863,nonpork_meatsea,0.0005305879638434,0.0,6.14421235332821e-06,0.0680015864820013,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,863,oil,0.0005063095252349,0.0,0.1802140711454527,0.0759006101925356,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,863,pork,0.0087097897799303,0.0,0.0551108202291043,0.0004954817799233,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,863,vegfruit,0.0041897970337269,0.0,0.0224548809674387,0.0534887138909388,0.7019010393785945,6.105934804710611
baseline_real_national_nonfood,864,dairyegg,0.0028272723325294,0.0,4.46528665634253e-05,0.0151647718714564,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,864,grain,1.1015987074975213e-07,0.0,0.5564471352914311,0.3696004272581423,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,864,nonfood,0.978892786406725,1.0,0.0025984975713146,0.1495217941205647,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,864,nonpork_meatsea,1.3860664646895872e-06,0.0,6.14421235332821e-06,0.0581802238575275,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,864,oil,1.101599634017944e-07,0.0,0.1506991671869323,0.1278718975364493,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,864,pork,0.0136500625379304,0.0,0.0183491298233706,0.0050229314068761,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,864,vegfruit,0.0046282723365163,0.0,0.0319404968664273,0.0462600046064352,1.701394170315666,5.843626659983193
baseline_real_national_nonfood,865,dairyegg,0.0015222057921733,0.0,3.0585178797123096e-05,0.0316380069260837,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,865,grain,0.001887241335242,0.0,0.5422442065255774,0.1779317634171783,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,865,nonfood,0.9781180679029648,1.0,0.0027376775570795,0.1217174131405808,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,865,nonpork_meatsea,0.0048614656821918,0.0,6.392263717787384e-06,0.0512387733837561,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,865,oil,0.0018690730860559,0.0,0.1472592869106232,0.0862745995626487,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,865,pork,0.0088256921284897,0.0,0.0621014625300803,0.0003963596240359,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,865,vegfruit,0.0029162540728825,0.0,0.0270646606351136,0.0569261084396294,0.9021509703733064,6.2165380896691005
baseline_real_national_nonfood,866,dairyegg,0.0020561217733569,0.0,2.970781006446926e-05,0.0216199771698901,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,866,grain,0.0003202813639534,0.0,0.5938289450972751,0.2052948991034666,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,866,nonfood,0.9871778934820564,1.0,0.0027263128149666,0.1383807505956512,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,866,nonpork_meatsea,0.0003010182847634,0.0,6.451782824365661e-06,0.0809804690114867,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,866,oil,0.0003010182847634,0.0,0.150400723105711,0.0968694206678941,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,866,pork,0.0073873390318302,0.0,0.0520702452469833,0.0005287478289542,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,866,vegfruit,0.0024563277792761,0.0,0.0355107193960428,0.0514308761996471,0.8945826087372633,6.389055953748967
baseline_real_national_nonfood,867,dairyegg,0.0017689014506162,0.0,2.827454528527303e-05,0.0295670727578494,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,867,grain,0.0009359199876837,0.0,0.822033106812502,0.0017486744187868,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,867,nonfood,0.9857226135937046,1.0,0.002412102403126,0.1360559980501662,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,867,nonpork_meatsea,0.0001623664281705,0.0,6.599586250886971e-06,0.0771462993764952,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,867,oil,0.0001623664281705,0.0,0.2915356563488173,0.0001118621724833,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,867,pork,0.0075386345770242,0.0,0.0780439218937125,0.0005657169864279,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,867,vegfruit,0.0037091975346301,0.0,0.0372602713509715,0.0460521037145727,0.5875054564120139,6.217994280480061
baseline_real_national_nonfood,868,dairyegg,0.002404991591691,0.0,2.957557020938285e-05,0.0133835309466812,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,868,grain,0.0048695153768603,0.0,0.5258567421705697,0.2266269677687361,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,868,nonfood,0.9718041324516872,1.0,0.0023808428089845,0.1332839669209303,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,868,nonpork_meatsea,0.0007903184623685,0.0,6.7428874443250125e-06,0.0543053264901035,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,868,oil,0.0025861833734101,0.0,0.1187237087475768,0.1080464757603265,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,868,pork,0.0135971282340949,0.0,0.0743250736358078,0.0005495191868512,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,868,vegfruit,0.0039477305098877,0.0,0.0254016906207488,0.0435297255894329,4.878024112024013,5.850863862042278
baseline_real_national_nonfood,869,dairyegg,0.0015594775831469,0.0,3.0192786815241065e-05,0.025415380992568,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,869,grain,0.0017479367342718,0.0,0.5915194292399757,0.0648776578985606,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,869,nonfood,0.9866521682446512,1.0,0.0024866628927554,0.1303297098815227,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,869,nonpork_meatsea,0.0003311774439716,0.0,6.262631531076613e-06,0.0921814071149147,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,869,oil,0.0003311774439716,0.0,0.0980573461115118,0.1733067436777663,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,869,pork,0.0064888010377699,0.0,0.0592656583225492,0.0005025190515998,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,869,vegfruit,0.0028892615122168,0.0,0.015014840275571,0.0694139020000107,0.6067337596453053,6.748289186004717
baseline_real_national_nonfood,870,dairyegg,0.0025825383546636,0.0,3.25587049585222e-05,0.0141340232978918,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,870,grain,0.0010543102236469,0.0,0.7858345524285666,1.738527290087704e-05,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,870,nonfood,0.984781524241237,1.0,0.0025122467010118,0.1167210654462998,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,870,nonpork_meatsea,6.422591910541252e-05,0.0,6.466692540188429e-06,0.0805076446652241,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,870,oil,6.422591910541252e-05,0.0,0.1906338735516303,0.0626993486850844,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,870,pork,0.0069011806914667,0.0,0.0739155206190459,0.0006885368900812,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,870,vegfruit,0.0045519946507748,0.0,0.0262144428834735,0.0503384401632956,0.6583821220887004,6.270738995228434
baseline_real_national_nonfood,871,dairyegg,0.0018640242895781,0.0,2.336259369372319e-05,0.023981614782549,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,871,grain,0.0024263476438066,0.0,0.5729619273775823,0.2614934235751103,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,871,nonfood,0.9790019640589483,1.0,0.0028502101307649,0.1265911697036364,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,871,nonpork_meatsea,1.2687485352742516e-05,0.0,6.3504417680068645e-06,0.0547337396756022,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,871,oil,1.2687485352742516e-05,0.0,0.1191725491966997,0.1360746604265685,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,871,pork,0.0131854598758806,0.0,0.0429773451618885,0.001027677518316,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,871,vegfruit,0.0034968291610806,0.0,0.0227590134083289,0.0517708769046577,2.0033234840497203,5.855468599461058
baseline_real_national_nonfood,872,dairyegg,0.0016308370117612,0.0,3.0522116248983255e-05,0.0319430770348391,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,872,grain,5.15617360203892e-06,0.0,0.8627517272314975,7.719522014429569e-05,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,872,nonfood,0.9871303111322792,1.0,0.0023367094739944,0.1235025263584371,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,872,nonpork_meatsea,4.162439010883904e-06,0.0,6.202845532100306e-06,0.0850221003773338,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,872,oil,4.162439010883904e-06,0.0,0.1687719571421274,0.0893413463866239,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,872,pork,0.0072218380616835,0.0,0.0635699637335519,0.0007063111942912,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,872,vegfruit,0.0040035327426521,0.0,0.0206193613965844,0.056466588591606,0.5126799942483656,6.391974128042961
baseline_real_national_nonfood,873,dairyegg,0.0015915641639095,0.0,4.448597343859251e-05,0.0269618362440501,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,873,grain,0.0015127640922732,0.0,0.6586715885629286,0.1628894022897624,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,873,nonfood,0.9845442381887696,1.0,0.0025806500348777,0.1315212585641797,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,873,nonpork_meatsea,1.828239049912771e-07,0.0,6.14421235332821e-06,0.0783548559948353,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,873,oil,1.828239050383336e-07,0.0,0.171840212222632,0.1025550728811703,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,873,pork,0.0094694290736858,0.0,0.0823609219608577,0.0019321051695905,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,873,vegfruit,0.0028816388335519,0.0,0.0259012503382154,0.0544731758375851,0.9778976589999352,6.140719249497499
baseline_real_national_nonfood,874,dairyegg,0.0010453957491595,0.0,2.7979109792179652e-05,0.0383261430340364,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,874,grain,0.0009040379387177,0.0,0.705393092767311,7.539010627099554e-06,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,874,nonfood,0.9911266592687388,1.0,0.0025816709931665,0.1274434367479333,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,874,nonpork_meatsea,0.0001007547357021,0.0,6.463460466241235e-06,0.0938569099595825,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,874,oil,0.0001007547357021,0.0,0.1902742613694374,0.0670468477069966,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,874,pork,0.004888041285892,0.0,0.0831297347011636,0.000443537408384,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,874,vegfruit,0.0018343562860874,0.0,0.027795372250047,0.061867709949249,0.7126929071778069,6.7638255144011445
baseline_real_national_nonfood,875,dairyegg,0.0014743164130379,0.0,5.32305045773032e-05,0.0247082533838464,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,875,grain,1.112977212516126e-07,0.0,0.5072902056170594,0.2616239904909845,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,875,nonfood,0.9890038517225072,1.0,0.0023695218677277,0.1354783111898646,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,875,nonpork_meatsea,1.112977212516126e-07,0.0,6.14421235332821e-06,0.0923643005074182,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,875,oil,1.7370795924409197e-07,0.0,0.1510353084683495,0.1021190728384899,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,875,pork,0.0057927914499014,0.0,0.0558322592829183,0.0014151373441719,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,875,vegfruit,0.0037286441111514,0.0,0.0230855868526697,0.0464044338828806,0.934544858051798,6.718134889499175
baseline_real_national_nonfood,876,dairyegg,0.0009398573290756,0.0,3.0051000085296832e-05,0.0374115592888486,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,876,grain,0.0002191317152313,0.0,0.5642686216694984,0.2656022108287645,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,876,nonfood,0.989551947248294,1.0,0.002414684796183,0.135692400417201,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,876,nonpork_meatsea,0.0002058809426525,0.0,6.14421235332821e-06,0.0797561256718761,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,876,oil,0.0002058809426525,0.0,0.1654117140231226,0.1042800201185035,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,876,pork,0.0075013740435669,0.0,0.0711585895130113,0.0005125339517808,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,876,vegfruit,0.0013759277785271,0.0,0.0197561407888805,0.0697169269615946,0.949050385511834,6.3952358998007846
baseline_real_national_nonfood,877,dairyegg,0.0009145273249954,0.0,3.747043383396427e-05,0.0380025709886676,1.1205669367784568,6.383309784470495
