policy,county_code,cat,year
名特优新,150124,粮油,2023
名特优新,150202,水果,2023
名特优新,150203,畜禽,2023
名特优新,150204,水果,2023
名特优新,150205,畜禽,2023
名特优新,150207,水果,2023
名特优新,150223,蔬菜食用菌,2023
名特优新,150302,水果,2023
名特优新,150302,水果,2023
名特优新,150402,蔬菜食用菌,2023
名特优新,150421,蔬菜食用菌,2023
名特优新,150425,畜禽,2023
名特优新,150425,畜禽,2023
名特优新,150428,水果,2023
名特优新,150428,水果,2023
名特优新,150428,蔬菜食用菌,2023
名特优新,150429,水果,2023
名特优新,150430,粮油,2023
名特优新,150525,中药材,2023
名特优新,150525,加工食品,2023
名特优新,150602,畜禽,2023
名特优新,150621,水产,2023
名特优新,150622,水产,2023
名特优新,150622,水产,2023
名特优新,150626,水果,2023
名特优新,150627,粮油,2023
名特优新,150783,蔬菜食用菌,2023
名特优新,150782,加工食品,2023
名特优新,150721,蔬菜食用菌,2023
名特优新,150722,水产,2023
名特优新,150725,蔬菜食用菌,2023
名特优新,152223,茶,2023
名特优新,152529,蔬菜食用菌,2023
名特优新,150922,粮油,2023
名特优新,150928,粮油,2023
名特优新,150928,加工食品,2023
名特优新,150822,蔬菜食用菌,2023
名特优新,150826,蔬菜食用菌,2023
名特优新,150826,水产,2023
名特优新,152923,畜禽,2023
名特优新,152923,畜禽,2023
名特优新,210106,水产,2023
名特优新,210113,畜禽,2023
名特优新,210114,水果,2023
名特优新,210224,水产,2023
名特优新,210283,粮油,2023
名特优新,210681,水果,2023
名特优新,210681,粮油,2023
名特优新,210682,水果,2023
名特优新,210682,水产,2023
名特优新,210804,水产,2023
名特优新,210903,畜禽,2023
名特优新,210922,粮油,2023
名特优新,210922,粮油,2023
名特优新,210922,粮油,2023
名特优新,211224,粮油,2023
名特优新,220221,粮油,2023
名特优新,220283,粮油,2023
名特优新,220422,畜禽,2023
名特优新,220622,水果,2023
名特优新,220781,粮油,2023
名特优新,220781,粮油,2023
名特优新,220882,粮油,2023
名特优新,222403,畜禽,2023
名特优新,222426,粮油,2023
名特优新,310120,水果,2023
名特优新,310151,畜禽,2023
名特优新,320507,粮油,2023
名特优新,320507,水产,2023
名特优新,320507,水产,2023
名特优新,320507,水产,2023
名特优新,320581,粮油,2023
名特优新,320581,蔬菜食用菌,2023
名特优新,320581,水产,2023
名特优新,320585,粮油,2023
名特优新,320115,畜禽,2023
名特优新,321283,蔬菜食用菌,2023
名特优新,320105,粮油,2023
名特优新,320105,粮油,2023
名特优新,320321,水果,2023
名特优新,320321,水果,2023
名特优新,320321,水果,2023
名特优新,320412,水果,2023
名特优新,320722,粮油,2023
名特优新,320722,畜禽,2023
名特优新,321183,水果,2023
名特优新,321203,水产,2023
名特优新,340181,粮油,2023
名特优新,340123,水果,2023
名特优新,340207,蔬菜食用菌,2023
名特优新,340281,蔬菜食用菌,2023
名特优新,340281,水产,2023
名特优新,340210,蔬菜食用菌,2023
名特优新,340223,水产,2023
名特优新,340223,水产,2023
名特优新,340604,水果,2023
名特优新,340811,粮油,2023
名特优新,340811,蔬菜食用菌,2023
名特优新,341002,畜禽,2023
名特优新,341322,畜禽,2023
名特优新,341322,畜禽,2023
名特优新,341323,粮油,2023
名特优新,341323,蔬菜食用菌,2023
名特优新,341524,茶,2023
名特优新,341524,茶,2023
名特优新,341524,蔬菜食用菌,2023
名特优新,341525,茶,2023
名特优新,341502,茶,2023
名特优新,341502,水产,2023
名特优新,341503,加工食品,2023
名特优新,350123,蔬菜食用菌,2023
名特优新,350212,水果,2023
名特优新,350302,水果,2023
名特优新,350424,粮油,2023
名特优新,350429,茶,2023
名特优新,350430,茶,2023
名特优新,350526,水果,2023
名特优新,350526,粮油,2023
名特优新,350582,粮油,2023
名特优新,350582,水产,2023
名特优新,350802,茶,2023
名特优新,350803,畜禽,2023
名特优新,350823,畜禽,2023
名特优新,350926,中药材,2023
名特优新,360112,蔬菜食用菌,2023
名特优新,360123,蔬菜食用菌,2023
名特优新,360124,畜禽,2023
名特优新,360281,畜禽,2023
名特优新,360321,加工食品,2023
名特优新,360321,水果,2023
名特优新,360321,茶,2023
名特优新,360322,水果,2023
名特优新,360322,畜禽,2023
名特优新,360323,茶,2023
名特优新,360323,畜禽,2023
名特优新,360323,畜禽,2023
名特优新,360424,畜禽,2023
名特优新,360428,粮油,2023
名特优新,360482,水产,2023
名特优新,360521,茶,2023
名特优新,360724,水果,2023
名特优新,360725,畜禽,2023
名特优新,360726,粮油,2023
名特优新,360726,蔬菜食用菌,2023
名特优新,360728,水产,2023
名特优新,360729,水果,2023
名特优新,360730,粮油,2023
名特优新,360730,水果,2023
名特优新,360730,茶,2023
名特优新,360732,蔬菜食用菌,2023
名特优新,360703,茶,2023
名特优新,360981,粮油,2023
名特优新,360983,蔬菜食用菌,2023
名特优新,361102,水果,2023
名特优新,361102,茶,2023
名特优新,361103,水果,2023
名特优新,361104,茶,2023
名特优新,361123,茶,2023
名特优新,361123,畜禽,2023
名特优新,361124,蔬菜食用菌,2023
名特优新,361125,水果,2023
名特优新,361125,水果,2023
名特优新,361126,蔬菜食用菌,2023
名特优新,361127,加工食品,2023
名特优新,361127,蔬菜食用菌,2023
名特优新,361129,粮油,2023
名特优新,361130,茶,2023
名特优新,360825,畜禽,2023
名特优新,360827,畜禽,2023
名特优新,361003,水果,2023
名特优新,370113,粮油,2023
名特优新,370113,水果,2023
名特优新,370126,蔬菜食用菌,2023
名特优新,370126,畜禽,2023
名特优新,370114,水产,2023
名特优新,370117,水果,2023
名特优新,370116,畜禽,2023
名特优新,370116,水产,2023
名特优新,370322,蔬菜食用菌,2023
名特优新,370502,水果,2023
名特优新,370522,粮油,2023
名特优新,370522,水果,2023
名特优新,370522,畜禽,2023
名特优新,370687,水果,2023
名特优新,370687,水果,2023
名特优新,370725,水果,2023
名特优新,370781,水果,2023
名特优新,370781,水果,2023
名特优新,370781,畜禽,2023
名特优新,370784,水果,2023
名特优新,370784,粮油,2023
名特优新,370784,蔬菜食用菌,2023
名特优新,370785,水果,2023
名特优新,371083,畜禽,2023
名特优新,371325,蔬菜食用菌,2023
名特优新,371325,水果,2023
名特优新,371502,蔬菜食用菌,2023
名特优新,371502,畜禽,2023
名特优新,371525,水果,2023
名特优新,371525,水果,2023
名特优新,371525,蔬菜食用菌,2023
名特优新,371603,水产,2023
名特优新,371625,蔬菜食用菌,2023
名特优新,410122,水产,2023
名特优新,410326,畜禽,2023
名特优新,410327,畜禽,2023
名特优新,410329,畜禽,2023
名特优新,410381,粮油,2023
名特优新,410422,水果,2023
名特优新,410423,畜禽,2023
名特优新,410423,畜禽,2023
名特优新,410481,水果,2023
名特优新,410481,畜禽,2023
名特优新,410505,粮油,2023
名特优新,410505,水果,2023
名特优新,410506,水果,2023
名特优新,410522,水果,2023
名特优新,410522,加工食品,2023
名特优新,410523,水产,2023
名特优新,410527,水果,2023
名特优新,410527,蔬菜食用菌,2023
名特优新,410581,中药材,2023
名特优新,410581,水产,2023
名特优新,410526,水果,2023
名特优新,410526,粮油,2023
名特优新,410602,粮油,2023
名特优新,410602,蔬菜食用菌,2023
名特优新,410602,畜禽,2023
名特优新,410602,畜禽,2023
名特优新,410611,中药材,2023
名特优新,410611,粮油,2023
名特优新,410621,畜禽,2023
名特优新,410622,水果,2023
名特优新,410622,水产,2023
名特优新,410725,粮油,2023
名特优新,410823,粮油,2023
名特优新,410825,蔬菜食用菌,2023
名特优新,410825,中药材,2023
名特优新,410922,茶,2023
名特优新,411025,水果,2023
名特优新,411025,粮油,2023
名特优新,411025,蔬菜食用菌,2023
名特优新,411081,中药材,2023
名特优新,411403,畜禽,2023
名特优新,411422,水果,2023
名特优新,411424,中药材,2023
名特优新,411425,粮油,2023
名特优新,411425,畜禽,2023
名特优新,411426,加工食品,2023
名特优新,411481,蔬菜食用菌,2023
名特优新,411522,蔬菜食用菌,2023
名特优新,411622,蔬菜食用菌,2023
名特优新,411622,畜禽,2023
名特优新,411603,水果,2023
名特优新,411603,粮油,2023
名特优新,411603,畜禽,2023
名特优新,411627,粮油,2023
名特优新,411627,蔬菜食用菌,2023
名特优新,411725,畜禽,2023
名特优新,420583,水果,2023
名特优新,421024,水果,2023
名特优新,421124,茶,2023
名特优新,421224,水果,2023
名特优新,421224,茶,2023
名特优新,422826,畜禽,2023
名特优新,430921,水产,2023
名特优新,430921,水产,2023
名特优新,433101,茶,2023
名特优新,433127,粮油,2023
名特优新,433127,茶,2023
名特优新,433130,茶,2023
名特优新,440114,蔬菜食用菌,2023
名特优新,440515,粮油,2023
名特优新,440605,粮油,2023
名特优新,440605,水产,2023
名特优新,440811,水果,2023
名特优新,440811,水产,2023
名特优新,440881,水果,2023
名特优新,440881,水产,2023
名特优新,440881,畜禽,2023
名特优新,440883,水果,2023
名特优新,440981,水果,2023
名特优新,441203,畜禽,2023
名特优新,441223,水果,2023
名特优新,441226,水果,2023
名特优新,441226,水果,2023
名特优新,441226,粮油,2023
名特优新,441403,畜禽,2023
名特优新,441426,茶,2023
名特优新,441427,蔬菜食用菌,2023
名特优新,441481,茶,2023
名特优新,450102,水果,2023
名特优新,450206,畜禽,2023
名特优新,450326,粮油,2023
名特优新,450326,蔬菜食用菌,2023
名特优新,450423,蔬菜食用菌,2023
名特优新,450721,水果,2023
名特优新,450721,畜禽,2023
名特优新,450721,畜禽,2023
名特优新,450802,粮油,2023
名特优新,450821,水果,2023
名特优新,450981,水果,2023
名特优新,451103,粮油,2023
名特优新,451103,茶,2023
名特优新,451103,蔬菜食用菌,2023
名特优新,451103,畜禽,2023
名特优新,451221,粮油,2023
名特优新,451221,加工食品,2023
名特优新,451221,蔬菜食用菌,2023
名特优新,451221,畜禽,2023
名特优新,451228,水果,2023
名特优新,451228,蔬菜食用菌,2023
名特优新,451425,蔬菜食用菌,2023
名特优新,451022,粮油,2023
名特优新,460400,水产,2023
名特优新,469023,水果,2023
名特优新,469023,水果,2023
名特优新,500113,水果,2023
名特优新,500114,畜禽,2023
名特优新,500114,畜禽,2023
名特优新,500153,加工食品,2023
名特优新,500238,水产,2023
名特优新,500117,水果,2023
名特优新,500117,粮油,2023
名特优新,500117,水产,2023
名特优新,510112,水果,2023
名特优新,510121,粮油,2023
名特优新,510131,水果,2023
名特优新,510504,水果,2023
名特优新,510681,水果,2023
名特优新,510703,蔬菜食用菌,2023
名特优新,510705,水果,2023
名特优新,510727,水果,2023
名特优新,510781,粮油,2023
名特优新,510802,水果,2023
名特优新,510823,蔬菜食用菌,2023
名特优新,511002,水产,2023
名特优新,511011,水产,2023
名特优新,511024,蔬菜食用菌,2023
名特优新,511024,蔬菜食用菌,2023
名特优新,511025,水果,2023
名特优新,511025,水果,2023
名特优新,511025,粮油,2023
名特优新,511025,蔬菜食用菌,2023
名特优新,511083,茶,2023
名特优新,511083,畜禽,2023
名特优新,511002,水果,2023
名特优新,511002,蔬菜食用菌,2023
名特优新,511111,畜禽,2023
名特优新,511111,畜禽,2023
名特优新,511126,水果,2023
名特优新,511126,蔬菜食用菌,2023
名特优新,511303,蔬菜食用菌,2023
名特优新,511323,蔬菜食用菌,2023
名特优新,511324,蔬菜食用菌,2023
名特优新,511324,畜禽,2023
名特优新,511324,水产,2023
名特优新,511802,畜禽,2023
名特优新,511802,畜禽,2023
名特优新,511822,茶,2023
名特优新,511824,茶,2023
名特优新,511824,畜禽,2023
名特优新,511825,茶,2023
名特优新,511825,茶,2023
名特优新,511825,水产,2023
名特优新,511827,水果,2023
名特优新,513423,水果,2023
名特优新,513429,畜禽,2023
名特优新,520121,茶,2023
名特优新,520323,蔬菜食用菌,2023
名特优新,520325,茶,2023
名特优新,520623,蔬菜食用菌,2023
名特优新,520624,粮油,2023
名特优新,522323,茶,2023
名特优新,522324,蔬菜食用菌,2023
名特优新,522325,水果,2023
名特优新,522636,水果,2023
名特优新,522727,水产,2023
名特优新,522728,畜禽,2023
名特优新,522729,水果,2023
名特优新,522729,蔬菜食用菌,2023
名特优新,522732,粮油,2023
名特优新,530324,蔬菜食用菌,2023
名特优新,530324,畜禽,2023
名特优新,530325,畜禽,2023
名特优新,530326,粮油,2023
名特优新,530326,水果,2023
名特优新,530622,水果,2023
名特优新,530622,水果,2023
名特优新,530902,蔬菜食用菌,2023
名特优新,530924,茶,2023
名特优新,532623,水果,2023
名特优新,532623,畜禽,2023
名特优新,532623,水产,2023
名特优新,532627,水果,2023
名特优新,532823,畜禽,2023
名特优新,532922,水果,2023
名特优新,533401,畜禽,2023
名特优新,533401,畜禽,2023
名特优新,540121,畜禽,2023
名特优新,540481,畜禽,2023
名特优新,540423,蔬菜食用菌,2023
名特优新,540424,中药材,2023
名特优新,610115,水果,2023
名特优新,610116,水果,2023
名特优新,610202,水果,2023
名特优新,610423,水果,2023
名特优新,610430,水果,2023
名特优新,610525,水果,2023
名特优新,610526,水果,2023
名特优新,610526,水果,2023
名特优新,610526,水果,2023
名特优新,610526,水果,2023
名特优新,610526,水果,2023
名特优新,610526,水果,2023
名特优新,610528,蔬菜食用菌,2023
名特优新,610622,茶,2023
名特优新,610722,水果,2023
名特优新,610722,水果,2023
名特优新,610726,中药材,2023
名特优新,610730,畜禽,2023
名特优新,610802,粮油,2023
名特优新,610802,水果,2023
名特优新,610802,水果,2023
名特优新,610802,粮油,2023
名特优新,610830,水果,2023
名特优新,610830,粮油,2023
名特优新,610830,畜禽,2023
名特优新,610921,粮油,2023
名特优新,610923,畜禽,2023
名特优新,610924,茶,2023
名特优新,610924,茶,2023
名特优新,611022,蔬菜食用菌,2023
名特优新,611023,畜禽,2023
名特优新,620923,畜禽,2023
名特优新,620923,畜禽,2023
名特优新,620924,畜禽,2023
名特优新,620623,水果,2023
名特优新,620622,水果,2023
名特优新,620621,水果,2023
名特优新,620602,水果,2023
名特优新,620622,畜禽,2023
名特优新,621121,加工食品,2023
名特优新,621123,中药材,2023
名特优新,621125,中药材,2023
名特优新,621125,蔬菜食用菌,2023
名特优新,621125,蔬菜食用菌,2023
名特优新,621002,粮油,2023
名特优新,623021,中药材,2023
名特优新,623021,粮油,2023
名特优新,623021,蔬菜食用菌,2023
名特优新,623021,畜禽,2023
名特优新,623021,蔬菜食用菌,2023
名特优新,630123,畜禽,2023
名特优新,632324,畜禽,2023
名特优新,632523,水果,2023
名特优新,632622,畜禽,2023
名特优新,640104,蔬菜食用菌,2023
名特优新,640121,水产,2023
名特优新,640122,水产,2023
名特优新,640122,水产,2023
名特优新,640221,畜禽,2023
名特优新,640323,粮油,2023
名特优新,640323,水果,2023
名特优新,640522,中药材,2023
名特优新,640522,水果,2023
名特优新,640522,畜禽,2023
名特优新,652301,粮油,2023
名特优新,652302,粮油,2023
